asema	pvm	biomassa
147	2012-06-19	1.2544
147	2012-06-19	0.0169
147	2012-06-19	0.0924
147	2012-06-19	0.3279
147	2012-06-19	1.9075
147	2012-06-19	11.328
147	2012-06-19	5.824
147	2012-06-19	0.1824
147	2012-06-19	27.8979
147	2012-06-19	2.6944
147	2012-06-19	1.272
147	2012-06-19	1.7146
147	2012-06-19	54.1326
147	2012-06-19	432.7088
147	2012-06-19	0.6752
147	2012-06-19	23.856
147	2012-06-19	8.2432
147	2012-06-19	0.6688
147	2012-06-19	1.8733
147	2012-06-19	0.2003
147	2012-06-19	0.3372
147	2012-06-19	1.9385
147	2012-06-19	13.6864
147	2012-06-19	0.9216
147	2012-06-19	1.2335
147	2012-06-19	0.3149
147	2012-06-19	1.5351
147	2012-06-19	0.7424
147	2012-06-19	1.8353
147	2012-06-19	0.0058
147	2012-06-19	0.2795
147	2012-06-19	0.6608
147	2012-06-19	0.9623
147	2012-06-19	1.4252
147	2012-06-19	40.0296
147	2012-06-19	0.0226
147	2012-06-19	0.0845
147	2012-06-19	0.6062
147	2012-06-19	
147	2012-06-19	2.4156
147	2012-06-19	1.3004
147	2012-06-19	1.0991
147	2012-06-19	3.768
147	2012-06-19	9.6387
147	2012-06-19	620.456
147	2012-06-19	0.0143
147	2012-06-19	3.5478
147	2012-06-19	9.5801
147	2012-06-19	0.767
147	2012-06-19	2.0613
147	2012-06-19	0.2557
147	2012-06-19	0.5396
147	2012-06-19	2.4285
147	2012-07-04	0.3946
147	2012-07-04	3.7936
147	2012-07-04	1.5756
147	2012-07-04	0.0132
147	2012-07-04	2.4166
147	2012-07-04	0.1133
147	2012-07-04	0.1285
147	2012-07-04	1.8559
147	2012-07-04	0.2161
147	2012-07-04	0.3946
147	2012-07-04	3.123
147	2012-07-04	5.3943
147	2012-07-04	0.0129
147	2012-07-04	0.4512
147	2012-07-04	3.6064
147	2012-07-04	0.0086
147	2012-07-04	0.0314
147	2012-07-04	0.5574
147	2012-07-04	8.0383
147	2012-07-04	20.768
147	2012-07-04	3.1104
147	2012-07-04	1.0779
147	2012-07-04	1.908
147	2012-07-04	0.2695
147	2012-07-04	7.0063
147	2012-07-04	936.8144
147	2012-07-04	4.7124
147	2012-07-04	3.136
147	2012-07-04	0.7224
147	2012-07-04	0.8224
147	2012-07-04	3.9064
147	2012-07-04	0.3344
147	2012-07-04	0.7422
147	2012-07-04	0.2939
147	2012-07-04	1.7882
147	2012-07-04	1.8149
147	2012-07-04	5.3686
147	2012-07-04	3.7595
147	2012-07-04	1.047
147	2012-07-04	0.1542
147	2012-07-04	0.1515
147	2012-07-04	0.5044
147	2012-07-04	0.3745
147	2012-07-04	0.0029
147	2012-07-04	0.288
147	2012-07-04	0.3369
147	2012-07-04	0.6608
147	2012-07-04	11.0852
147	2012-07-04	24.3896
147	2012-07-04	0.0985
147	2012-07-04	0.5461
147	2012-07-04	0.6053
147	2012-07-04	0.0506
147	2012-07-04	
147	2012-07-04	0.0226
147	2012-07-04	0.7186
147	2012-07-04	2.8865
147	2012-07-04	12.56
147	2012-07-04	14.167
147	2012-07-04	91.9936
147	2012-07-04	0.063
147	2012-07-04	6.6814
147	2012-07-04	4.3084
147	2012-07-04	0.5215
147	2012-07-04	1.0511
147	2012-07-04	0.3096
147	2012-07-20	5.772
147	2012-07-20	11.5229
147	2012-07-20	2.1883
147	2012-07-20	0.2904
147	2012-07-20	13.0595
147	2012-07-20	0.402
147	2012-07-20	0.464
147	2012-07-20	3.8715
147	2012-07-20	0.4648
147	2012-07-20	0.0352
147	2012-07-20	0.0216
147	2012-07-20	2.6073
147	2012-07-20	1.3468
147	2012-07-20	6.104
147	2012-07-20	0.5678
147	2012-07-20	2.1549
147	2012-07-20	10.7885
147	2012-07-20	5.4956
147	2012-07-20	3.5632
147	2012-07-20	65.4998
147	2012-07-20	47.3536
147	2012-07-20	0.1968
147	2012-07-20	0.0628
147	2012-07-20	0.7803
147	2012-07-20	11.328
147	2012-07-20	2.912
147	2012-07-20	0.4464
147	2012-07-20	7.4658
147	2012-07-20	1.3474
147	2012-07-20	0.424
147	2012-07-20	0.5389
147	2012-07-20	4.581
147	2012-07-20	814.5914
147	2012-07-20	6.368
147	2012-07-20	6.4789
147	2012-07-20	0.0735
147	2012-07-20	0.3024
147	2012-07-20	0.8253
147	2012-07-20	1.0737
147	2012-07-20	4.9678
147	2012-07-20	0.0706
147	2012-07-20	0.1067
147	2012-07-20	0.0505
147	2012-07-20	2.5554
147	2012-07-20	2.8304
147	2012-07-20	4.8032
147	2012-07-20	0.1475
147	2012-07-20	0.576
147	2012-07-20	1.0586
147	2012-07-20	0.5563
147	2012-07-20	0.6608
147	2012-07-20	1.5896
147	2012-07-20	9.8544
147	2012-07-20	0.2299
147	2012-07-20	0.2465
147	2012-07-20	0.0746
147	2012-07-20	1.2646
147	2012-07-20	0.234
147	2012-07-20	0.4402
147	2012-07-20	1.6446
147	2012-07-20	
147	2012-07-20	0.231
147	2012-07-20	0.1761
147	2012-07-20	0.156
147	2012-07-20	13.816
147	2012-07-20	12.0445
147	2012-07-20	8.7392
147	2012-07-20	0.0436
147	2012-07-20	1.1805
147	2012-07-20	6.1539
147	2012-07-20	7.2143
147	2012-07-20	2.3466
147	2012-07-20	0.5256
147	2012-07-20	0.6192
147	2012-08-02	3.7685
147	2012-08-02	4.0584
147	2012-08-02	0.3004
147	2012-08-02	0.0132
147	2012-08-02	7.0453
147	2012-08-02	0.1462
147	2012-08-02	0.928
147	2012-08-02	2.2123
147	2012-08-02	1.8251
147	2012-08-02	0.6734
147	2012-08-02	4.9684
147	2012-08-02	0.4259
147	2012-08-02	0.3078
147	2012-08-02	4.4006
147	2012-08-02	15.3425
147	2012-08-02	39.5958
147	2012-08-02	31.36
147	2012-08-02	0.3136
147	2012-08-02	0.1104
147	2012-08-02	0.534
147	2012-08-02	5.5739
147	2012-08-02	0.4599
147	2012-08-02	2.1803
147	2012-08-02	11.328
147	2012-08-02	2.912
147	2012-08-02	6.1882
147	2012-08-02	1.68
147	2012-08-02	0.848
147	2012-08-02	0.5389
147	2012-08-02	11.5873
147	2012-08-02	1875.3432
147	2012-08-02	2.3977
147	2012-08-02	0.4127
147	2012-08-02	0.9074
147	2012-08-02	1.0737
147	2012-08-02	1.7455
147	2012-08-02	0.1412
147	2012-08-02	0.2675
147	2012-08-02	0.0505
147	2012-08-02	3.4072
147	2012-08-02	0.4013
147	2012-08-02	4.1688
147	2012-08-02	0.0454
147	2012-08-02	0.0346
147	2012-08-02	0.6015
147	2012-08-02	1.0586
147	2012-08-02	1.2748
147	2012-08-02	4.4286
147	2012-08-02	24.1618
147	2012-08-02	0.5584
147	2012-08-02	0.0435
147	2012-08-02	0.0746
147	2012-08-02	5.693
147	2012-08-02	2.9255
147	2012-08-02	0.3704
147	2012-08-02	0.9736
147	2012-08-02	
147	2012-08-02	0.1478
147	2012-08-02	0.1886
147	2012-08-02	0.9362
147	2012-08-02	26.376
147	2012-08-02	14.1437
147	2012-08-02	107.128
147	2012-08-02	0.3861
147	2012-08-02	4.958
147	2012-08-02	4.2635
147	2012-08-02	0.5256
147	2012-08-02	0.0774
147	2012-08-21	1.6304
147	2012-08-21	2.8986
147	2012-08-21	0.3526
147	2012-08-21	0.1073
147	2012-08-21	1.1521
147	2012-08-21	1.9553
147	2012-08-21	4.2082
147	2012-08-21	1.8167
147	2012-08-21	8.7428
147	2012-08-21	2.62
147	2012-08-21	56.5232
147	2012-08-21	382.592
147	2012-08-21	2.544
147	2012-08-21	0.2993
147	2012-08-21	1.3087
147	2012-08-21	1.4134
147	2012-08-21	26.011
147	2012-08-21	1.9245
147	2012-08-21	6.8974
147	2012-08-21	12.1864
147	2012-08-21	47.2
147	2012-08-21	8.264
147	2012-08-21	3.348
147	2012-08-21	3.4487
147	2012-08-21	15.2318
147	2012-08-21	136.98
147	2012-08-21	11.12
147	2012-08-21	22.2089
147	2012-08-21	2.5788
147	2012-08-21	0.7098
147	2012-08-21	9.2787
147	2012-08-21	37.5457
147	2012-08-21	15.396
147	2012-08-21	3.695
147	2012-08-21	2.2991
147	2012-08-21	0.0397
147	2012-08-21	0.9302
147	2012-08-21	0.9118
147	2012-08-21	4.6804
147	2012-08-21	75.36
147	2012-08-21	32.1774
147	2012-08-21	89.16
147	2012-08-21	3.8154
147	2012-08-21	5.9018
147	2012-08-21	7.5622
147	2012-08-21	28.3597
147	2012-09-04	0.0725
147	2012-09-04	0.0922
147	2012-09-04	1.9503
147	2012-09-04	0.2512
147	2012-09-04	0.3634
147	2012-09-04	0.1612
147	2012-09-04	88.1216
147	2012-09-04	1.5705
147	2012-09-04	2.7495
147	2012-09-04	3.0662
147	2012-09-04	43.4764
147	2012-09-04	0.2566
147	2012-09-04	1.3796
147	2012-09-04	13.3555
147	2012-09-04	30.208
147	2012-09-04	5.824
147	2012-09-04	0.4464
147	2012-09-04	0.6898
147	2012-09-04	1.8908
147	2012-09-04	2.168
147	2012-09-04	23.824
147	2012-09-04	1.7843
147	2012-09-04	0.1376
147	2012-09-04	2.1474
147	2012-09-04	2.6853
147	2012-09-04	15.36
147	2012-09-04	1.047
147	2012-09-04	1.951
147	2012-09-04	6.4957
147	2012-09-04	0.0581
147	2012-09-04	0.0739
147	2012-09-04	2.4225
147	2012-09-04	0.2832
147	2012-09-04	22.5826
147	2012-09-04	1.6752
147	2012-09-04	0.6036
147	2012-09-04	0.5851
147	2012-09-04	0.0795
147	2012-09-04	0.2781
147	2012-09-04	43.6288
147	2012-09-04	14.0312
147	2012-09-04	23.1616
147	2012-09-04	2.5921
147	2012-09-04	2.7088
147	2012-09-04	9.349
147	2012-09-04	0.2322
147	2012-09-19	0.3624
147	2012-09-19	0.2174
147	2012-09-19	0.1989
147	2012-09-19	0.2765
147	2012-09-19	0.2324
147	2012-09-19	0.129
147	2012-09-19	0.2031
147	2012-09-19	0.1568
147	2012-09-19	1.2682
147	2012-09-19	3.2338
147	2012-09-19	6.046
147	2012-09-19	7.682
147	2012-09-19	1.1764
147	2012-09-19	4.1388
147	2012-09-19	8.0786
147	2012-09-19	0.2232
147	2012-09-19	3.6976
147	2012-09-19	7.4051
147	2012-09-19	0.2449
147	2012-09-19	0.424
147	2012-09-19	0.2449
147	2012-09-19	0.7611
147	2012-09-19	25.7454
147	2012-09-19	35.3784
147	2012-09-19	0.1447
147	2012-09-19	0.3439
147	2012-09-19	1.318
147	2012-09-19	2.1474
147	2012-09-19	3.7595
147	2012-09-19	4.148
147	2012-09-19	1.5738
147	2012-09-19	0.3786
147	2012-09-19	0.3091
147	2012-09-19	110.08
147	2012-09-19	5.4099
147	2012-09-19	0.1186
147	2012-09-19	0.5024
147	2012-09-19	0.2945
147	2012-09-19	0.0029
147	2012-09-19	0.1516
147	2012-09-19	0.288
147	2012-09-19	0.0875
147	2012-09-19	24.4521
147	2012-09-19	14.0425
147	2012-09-19	0.2628
147	2012-09-19	1.2072
147	2012-09-19	0.5468
147	2012-09-19	0.0905
147	2012-09-19	0.9136
147	2012-09-19	0.0189
147	2012-09-19	0.2173
147	2012-09-19	0.0086
147	2012-09-19	0.0108
147	2012-09-19	0.1478
147	2012-09-19	0.0524
147	2012-09-19	1.256
147	2012-09-19	56.8989
147	2012-09-19	158.6064
147	2012-09-19	0.3744
147	2012-09-19	2.7928
147	2012-09-19	1.4915
147	2012-09-19	0.0774
147	2012-10-03	0.4699
147	2012-10-03	0.2225
147	2012-10-03	0.0359
147	2012-10-03	0.0332
147	2012-10-03	0.0431
147	2012-10-03	0.2315
147	2012-10-03	0.0123
147	2012-10-03	1.0916
147	2012-10-03	0.8423
147	2012-10-03	1.0887
147	2012-10-03	0.6498
147	2012-10-03	0.1014
147	2012-10-03	0.2028
147	2012-10-03	0.6737
147	2012-10-03	1.1038
147	2012-10-03	2.7205
147	2012-10-03	3.1411
147	2012-10-03	3.5673
147	2012-10-03	0.5133
147	2012-10-03	3.2191
147	2012-10-03	5.9763
147	2012-10-03	0.5856
147	2012-10-03	18.88
147	2012-10-03	2.352
147	2012-10-03	0.5146
147	2012-10-03	0.4464
147	2012-10-03	12.2941
147	2012-10-03	0.1925
147	2012-10-03	8.4
147	2012-10-03	0.1925
147	2012-10-03	0.2991
147	2012-10-03	10.7747
147	2012-10-03	17.6528
147	2012-10-03	7.1052
147	2012-10-03	0.4112
147	2012-10-03	0.2605
147	2012-10-03	0.1719
147	2012-10-03	0.5502
147	2012-10-03	0.6332
147	2012-10-03	0.2685
147	2012-10-03	88.096
147	2012-10-03	0.5845
147	2012-10-03	0.1529
147	2012-10-03	0.0141
147	2012-10-03	0.0626
147	2012-10-03	1393.6
147	2012-10-03	3.5291
147	2012-10-03	0.2715
147	2012-10-03	0.0058
147	2012-10-03	1.2434
147	2012-10-03	7.6372
147	2012-10-03	0.0657
147	2012-10-03	0.0052
147	2012-10-03	0.8623
147	2012-10-03	0.2865
147	2012-10-03	0.1852
147	2012-10-03	0.0287
147	2012-10-03	
147	2012-10-03	0.1478
147	2012-10-03	0.6241
147	2012-10-03	2.512
147	2012-10-03	0.4804
147	2012-10-03	42.1362
147	2012-10-03	662.9104
147	2012-10-03	0.8357
147	2012-10-03	1.1805
147	2012-10-03	5.2077
147	2012-10-03	4.7901
147	2012-10-03	1.1643
147	2012-10-03	4.254
147	2012-10-03	1.5282
147	2012-10-03	0.0975
147	2012-10-22	0.0725
147	2012-10-22	0.2174
147	2012-10-22	0.0362
147	2012-10-22	0.0202
147	2012-10-22	0.061
147	2012-10-22	0.0941
147	2012-10-22	0.0605
147	2012-10-22	0.0142
147	2012-10-22	0.0425
147	2012-10-22	0.0516
147	2012-10-22	2.5088
147	2012-10-22	0.3492
147	2012-10-22	1.1702
147	2012-10-22	0.5654
147	2012-10-22	2.0066
147	2012-10-22	2.7592
147	2012-10-22	2.6447
147	2012-10-22	2.6794
147	2012-10-22	1.888
147	2012-10-22	0.9998
147	2012-10-22	0.1613
147	2012-10-22	2.52
147	2012-10-22	0.424
147	2012-10-22	0.0806
147	2012-10-22	3.5476
147	2012-10-22	1.32
147	2012-10-22	1.0174
147	2012-10-22	0.992
147	2012-10-22	3.264
147	2012-10-22	0.0868
147	2012-10-22	0.1719
147	2012-10-22	0.2063
147	2012-10-22	14.4328
147	2012-10-22	0.0386
147	2012-10-22	0.3936
147	2012-10-22	0.0115
147	2012-10-22	154.48
147	2012-10-22	0.0243
147	2012-10-22	0.0086
147	2012-10-22	0.1568
147	2012-10-22	0.4845
147	2012-10-22	0.9854
147	2012-10-22	0.0186
147	2012-10-22	0.0025
147	2012-10-22	0.2874
147	2012-10-22	0.0252
147	2012-10-22	0.076
147	2012-10-22	0.0545
147	2012-10-22	0.4681
147	2012-10-22	0.2288
147	2012-10-22	30.4485
147	2012-10-22	262.9568
147	2012-10-22	0.3452
147	2012-10-22	1.0705
147	2012-10-22	1.5764
147	2012-10-22	0.7822
147	2012-10-22	1.5767
147	2012-10-22	0.2322
147	2013-05-07	0.1925
147	2013-05-07	3.3027
147	2013-05-07	10.4444
147	2013-05-07	14.6273
147	2013-05-07	4.1268
147	2013-05-07	1.856
147	2013-05-07	0.5
147	2013-05-07	6.7748
147	2013-05-07	5.664
147	2013-05-07	14.512
147	2013-05-07	217.8704
147	2013-05-07	2224.352
147	2013-05-07	6.0626
147	2013-05-07	8.6994
147	2013-05-07	9.0266
147	2013-05-07	38.4
147	2013-05-07	0.8186
147	2013-05-07	5.33
147	2013-05-07	62.1662
147	2013-05-07	176.0028
147	2013-05-07	226.743
147	2013-05-07	330.664
147	2013-05-07	415.0989
147	2013-05-07	2.2016
147	2013-05-07	2.2344
147	2013-05-07	0.126
147	2013-05-07	27.7406
147	2013-05-07	0.1542
147	2013-05-07	119.4823
147	2013-05-07	0.698
147	2013-05-07	13.6009
147	2013-05-07	13.4373
147	2013-05-07	12.804
147	2013-05-07	0.3226
147	2013-05-07	452.72
147	2013-05-07	4.7192
147	2013-05-07	6.5181
147	2013-05-07	5.8047
147	2013-05-28	0.2098
147	2013-05-28	0.0708
147	2013-05-28	1.1716
147	2013-05-28	7.5104
147	2013-05-28	3.204
147	2013-05-28	0.456
147	2013-05-28	1.9068
147	2013-05-28	29.7787
147	2013-05-28	2.576
147	2013-05-28	56.1024
147	2013-05-28	0.228
147	2013-05-28	2.9452
147	2013-05-28	81.56
147	2013-05-28	2.76
147	2013-05-28	436.8357
147	2013-05-28	89.576
147	2013-05-28	12.2727
147	2013-05-28	0.7364
147	2013-05-28	0.3682
147	2013-05-28	5.8356
147	2013-05-28	13.8694
147	2013-05-28	7.8497
147	2013-05-28	145.96
147	2013-05-28	2.1356
147	2013-05-28	6.2931
147	2013-05-28	4.8336
147	2013-05-28	104.0818
147	2013-05-28	32.5869
147	2013-05-28	90.396
147	2013-05-28	1.9264
147	2013-05-28	87.0547
147	2013-05-28	31.3317
147	2013-05-28	0.915
147	2013-05-28	1.214
147	2013-05-28	23.8781
147	2013-05-28	10.7251
147	2013-05-28	4.6741
147	2013-05-28	12.804
147	2013-05-28	1.122
147	2013-05-28	584.444
147	2013-05-28	3.7915
147	2013-06-12	2.9028
147	2013-06-12	3.392
147	2013-06-12	1.568
147	2013-06-12	0.7699
147	2013-06-12	4.4549
147	2013-06-12	15.084
147	2013-06-12	18.712
147	2013-06-12	8.4685
147	2013-06-12	12.0258
147	2013-06-12	2.532
147	2013-06-12	22.08
147	2013-06-12	5.152
147	2013-06-12	5.5199
147	2013-06-12	40.2637
147	2013-06-12	56.5462
147	2013-06-12	26.2201
147	2013-06-12	1.6372
147	2013-06-12	0.4512
147	2013-06-12	1.0367
147	2013-06-12	31.291
147	2013-06-12	0.1884
147	2013-06-12	0.126
147	2013-06-12	18.1687
147	2013-06-12	0.2313
147	2013-06-12	90.0736
147	2013-06-12	0.698
147	2013-06-12	28.2282
147	2013-06-12	31.8607
147	2013-06-12	10.2123
147	2013-06-12	13.42
147	2013-06-12	2.578
147	2013-06-12	1061.684
147	2013-06-12	4.7639
147	2013-06-26	2.2839
147	2013-06-26	0.8173
147	2013-06-26	30.0192
147	2013-06-26	73.776
147	2013-06-26	431.7936
147	2013-06-26	1.9696
147	2013-06-26	3.96
147	2013-06-26	21.5702
147	2013-06-26	2.576
147	2013-06-26	488.8848
147	2013-06-26	11.781
147	2013-06-26	11.04
147	2013-06-26	35.0517
147	2013-06-26	0.4234
147	2013-06-26	35.1441
147	2013-06-26	53.6849
147	2013-06-26	24.6484
147	2013-06-26	7.3073
147	2013-06-26	3.3874
147	2013-06-26	0.6159
147	2013-06-26	1.0701
147	2013-06-26	230.5248
147	2013-06-26	26.4023
147	2013-06-26	3.0281
147	2013-06-26	0.2313
147	2013-06-26	6.7106
147	2013-06-26	72.6748
147	2013-06-26	8.5968
147	2013-06-26	7.1943
147	2013-06-26	1.1522
147	2013-06-26	1.6125
147	2013-06-26	2.288
147	2013-06-26	3.9732
147	2013-06-26	34.48
147	2013-06-26	3.0204
147	2013-06-26	1.6295
147	2013-07-09	1.2087
147	2013-07-09	2.2839
147	2013-07-09	0.8058
147	2013-07-09	15.0893
147	2013-07-09	0.6723
147	2013-07-09	34.5504
147	2013-07-09	2.3569
147	2013-07-09	1.3392
147	2013-07-09	48.336
147	2013-07-09	144.9504
147	2013-07-09	0.5774
147	2013-07-09	6.1666
147	2013-07-09	0.7647
147	2013-07-09	5.94
147	2013-07-09	2.1428
147	2013-07-09	1.6937
147	2013-07-09	622.3351
147	2013-07-09	2.76
147	2013-07-09	27.8856
147	2013-07-09	2.1171
147	2013-07-09	6.7106
147	2013-07-09	28.9981
147	2013-07-09	11.6056
147	2013-07-09	13.9062
147	2013-07-09	14.6787
147	2013-07-09	0.9238
147	2013-07-09	27.253
147	2013-07-09	0.5398
147	2013-07-09	57.5085
147	2013-07-09	3.49
147	2013-07-09	22.4029
147	2013-07-09	9.2499
147	2013-07-09	0.4534
147	2013-07-09	0.1258
147	2013-07-09	1.6125
147	2013-07-09	3.432
147	2013-07-09	2.7342
147	2013-07-09	8.62
147	2013-07-09	8.4885
147	2013-07-09	1.6295
147	2013-07-09	1.4512
147	2013-07-24	1.2076
147	2013-07-24	0.4477
147	2013-07-24	1.1192
147	2013-07-24	30.5856
147	2013-07-24	4.7005
147	2013-07-24	3.348
147	2013-07-24	104.304
147	2013-07-24	508.5976
147	2013-07-24	5.7242
147	2013-07-24	1.7821
147	2013-07-24	10.368
147	2013-07-24	2.0673
147	2013-07-24	1.0336
147	2013-07-24	9.4096
147	2013-07-24	1327.7502
147	2013-07-24	17.2994
147	2013-07-24	1.8819
147	2013-07-24	8.0552
147	2013-07-24	9.0746
147	2013-07-24	1.8192
147	2013-07-24	1.2546
147	2013-07-24	0.3422
147	2013-07-24	53.8344
147	2013-07-24	0.1714
147	2013-07-24	7.4564
147	2013-07-24	113.2576
147	2013-07-24	0.7756
147	2013-07-24	15.3263
147	2013-07-24	2.284
147	2013-07-24	1.1945
147	2013-07-24	13.728
147	2013-07-24	0.9529
147	2013-07-24	26.008
147	2013-07-24	4.7618
147	2013-08-21	5.3636
147	2013-08-21	0.1135
147	2013-08-21	0.0399
147	2013-08-21	0.0254
147	2013-08-21	0.0283
147	2013-08-21	0.5098
147	2013-08-21	1.572
147	2013-08-21	33.8688
147	2013-08-21	1.52
147	2013-08-21	2.4454
147	2013-08-21	13.4406
147	2013-08-21	12.8308
147	2013-08-21	4.6782
147	2013-08-21	8.3576
147	2013-08-21	12.2938
147	2013-08-21	2.3184
147	2013-08-21	34.2717
147	2013-08-21	311.288
147	2013-08-21	1.0179
147	2013-08-21	2.976
147	2013-08-21	6.0917
147	2013-08-21	40.9376
147	2013-08-21	5.8659
147	2013-08-21	0.7704
147	2013-08-21	0.4879
147	2013-08-21	0.5036
147	2013-08-21	2.0904
147	2013-08-21	1.048
147	2013-08-21	0.0235
147	2013-08-21	0.9699
147	2013-08-21	22.1232
147	2013-08-21	125.7474
147	2013-08-21	0.9359
147	2013-08-21	0.3285
147	2013-08-21	3.8341
147	2013-08-21	1.1533
147	2013-08-21	0.1208
147	2013-08-21	0.1423
147	2013-08-21	19.008
147	2013-08-21	1.4083
147	2013-08-21	24.3696
147	2013-08-21	1.5856
147	2013-08-21	0.4553
147	2013-09-04	10.3608
147	2013-09-04	0.509
147	2013-09-04	0.4241
147	2013-09-04	0.0065
147	2013-09-04	0.8861
147	2013-09-04	1.6709
147	2013-09-04	2.7187
147	2013-09-04	4.4016
147	2013-09-04	196.2677
147	2013-09-04	1.5399
147	2013-09-04	14.3882
147	2013-09-04	12.8321
147	2013-09-04	5.537
147	2013-09-04	18.272
147	2013-09-04	7.153
147	2013-09-04	0.7728
147	2013-09-04	2.1396
147	2013-09-04	790.7283
147	2013-09-04	55.1003
147	2013-09-04	23.811
147	2013-09-04	3.077
147	2013-09-04	16.195
147	2013-09-04	5.4864
147	2013-09-04	0.4755
147	2013-09-04	29.6949
147	2013-09-04	83.9302
147	2013-09-04	0.2939
147	2013-09-04	7.8343
147	2013-09-04	0.1767
147	2013-09-04	0.5403
147	2013-09-04	0.0318
147	2013-09-04	0.0293
147	2013-09-04	27.2096
147	2013-09-04	1.851
147	2013-09-04	89.84
147	2013-09-04	2.9857
147	2013-09-04	0.4074
147	2013-09-23	11.0165
147	2013-09-23	1.0619
147	2013-09-23	0.4477
147	2013-09-23	0.0342
147	2013-09-23	7.5508
147	2013-09-23	1.2744
147	2013-09-23	1.8691
147	2013-09-23	216.5341
147	2013-09-23	1.1976
147	2013-09-23	8.3714
147	2013-09-23	8.5545
147	2013-09-23	5.7783
147	2013-09-23	2.5632
147	2013-09-23	0.7424
147	2013-09-23	9.4442
147	2013-09-23	40.1
147	2013-09-23	5.8729
147	2013-09-23	4.5111
147	2013-09-23	4.5852
147	2013-09-23	3.28
147	2013-09-23	17.8196
147	2013-09-23	1.2192
147	2013-09-23	1.4115
147	2013-09-23	0.047
147	2013-09-23	15.6718
147	2013-09-23	15.5008
147	2013-09-23	0.6205
147	2013-09-23	7.8131
147	2013-09-23	1.7992
147	2013-09-23	0.2561
147	2013-09-23	0.0587
147	2013-09-23	1.6723
147	2013-09-23	10.5248
147	2013-09-23	2.7901
147	2013-09-23	8.7776
147	2013-09-23	2.1888
147	2013-09-23	0.645
147	2013-10-02	0.6044
147	2013-10-02	0.0275
147	2013-10-02	9.7587
147	2013-10-02	7.0244
147	2013-10-02	2.5488
147	2013-10-02	0.9912
147	2013-10-02	122.0534
147	2013-10-02	7.5067
147	2013-10-02	0.7956
147	2013-10-02	9.13
147	2013-10-02	1.602
147	2013-10-02	4.6166
147	2013-10-02	10.1629
147	2013-10-02	51.5376
147	2013-10-02	5.4793
147	2013-10-02	3.3556
147	2013-10-02	8.7001
147	2013-10-02	6.878
147	2013-10-02	21.6822
147	2013-10-02	0.864
147	2013-10-02	61.2856
147	2013-10-02	18.4011
147	2013-10-02	1.0471
147	2013-10-02	2.7781
147	2013-10-02	11.8086
147	2013-10-02	0.084
147	2013-10-02	0.3301
147	2013-10-02	0.5375
147	2013-10-02	2.706
147	2013-10-02	3.9211
147	2013-10-02	74.17
147	2013-10-02	1.9261
147	2013-10-02	0.8148
147	2013-10-02	0.4838
147	2013-10-21	0.5491
147	2013-10-21	0.193
147	2013-10-21	0.9669
147	2013-10-21	0.0531
147	2013-10-21	0.7611
147	2013-10-21	1.764
147	2013-10-21	0.3079
147	2013-10-21	1.1696
147	2013-10-21	7.0657
147	2013-10-21	2.0232
147	2013-10-21	2.1884
147	2013-10-21	0.3721
147	2013-10-21	0.644
147	2013-10-21	10.1614
147	2013-10-21	227.4873
147	2013-10-21	1.2723
147	2013-10-21	2.9694
147	2013-10-21	4.0594
147	2013-10-21	3.6104
147	2013-10-21	4.9093
147	2013-10-21	4.3417
147	2013-10-21	0.5153
147	2013-10-21	0.5953
147	2013-10-21	5.2654
147	2013-10-21	40.4088
147	2013-10-21	0.254
147	2013-10-21	5.265
147	2013-10-21	0.0294
147	2013-10-21	4.7009
147	2013-10-21	6.1276
147	2013-10-21	4.0594
147	2013-10-21	1.0495
147	2013-10-21	1.0749
147	2013-10-21	1.639
147	2013-10-21	1.3721
147	2013-10-21	39.548
147	2013-10-21	0.856
147	2014-03-25	0.4029
147	2014-03-25	0.1963
147	2014-03-25	0.2832
147	2014-03-25	0.1133
147	2014-03-25	0.3136
147	2014-03-25	5.4045
147	2014-03-25	7.6087
147	2014-03-25	10.1049
147	2014-03-25	0.296
147	2014-03-25	4.92
147	2014-03-25	3.3871
147	2014-03-25	3.2327
147	2014-03-25	9.792
147	2014-03-25	129.4804
147	2014-03-25	34.0736
147	2014-03-25	0.2894
147	2014-03-25	2.3197
147	2014-03-25	1.2035
147	2014-03-25	91.9398
147	2014-03-25	8.6833
147	2014-03-25	5.4399
147	2014-03-25	41.1535
147	2014-03-25	5.6514
147	2014-03-25	90.4515
147	2014-03-25	88
147	2014-03-25	44.776
147	2014-03-25	12.7602
147	2014-03-25	96.5056
147	2014-03-25	192.1435
147	2014-03-25	4.212
147	2014-03-25	0.6115
147	2014-03-25	1.6936
147	2014-03-25	195.3444
147	2014-03-25	1.1167
147	2014-03-25	3.0997
147	2014-03-25	3.9003
147	2014-03-25	0.0838
147	2014-03-25	0.215
147	2014-03-25	0.792
147	2014-03-25	372.6256
147	2014-03-25	1.5488
147	2014-03-25	3.2588
147	2014-04-16	0.1272
147	2014-04-16	0.6372
147	2014-04-16	0.1612
147	2014-04-16	22.736
147	2014-04-16	2.606
147	2014-04-16	11.1527
147	2014-04-16	32.04
147	2014-04-16	12.677
147	2014-04-16	2.1428
147	2014-04-16	28.24
147	2014-04-16	11.8558
147	2014-04-16	11.8
147	2014-04-16	52.92
147	2014-04-16	10.12
147	2014-04-16	266.6282
147	2014-04-16	156.76
