asema	pvm	paiva	kk	vuosi	kokosyv	secchi	ecoli	sameus	ph	suolaisuus	happi_aste	happi	nh3	no3	ntot	po4_liu	ptot	chla	lampotila	jaan_paks	lumen_paks	syvyys	syvyys_lop	no2	po4	koliformit	fek_strep	kiintoain	pt	tic	alkalit
125	2015-08-03	3	8	2015	27	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.6	NA	NA	NA	0	0	0	NA	NA	NA	NA	99	19	NA
125	2015-08-03	3	8	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
125	2015-08-03	3	8	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
125	2015-08-17	17	8	2015	27	3.4	1	1.5	8	5.41	115	10.9	0	0	340	6	23	5	16.3	NA	NA	0	0	0	NA	NA	NA	NA	420	18	NA
125	2015-08-17	17	8	2015	27	NA	2	1.4	8	5.41	108	10.3	0	0	350	6	24	5.9	16.2	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
125	2015-08-17	17	8	2015	27	NA	1	1.5	8	5.41	111	10.8	0	0	360	6	24	NA	15.1	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
125	2015-08-17	17	8	2015	27	NA	1	2.6	7.6	5.43	79	7.8	0	0	340	11	27	NA	14.2	NA	NA	20	20	0	NA	NA	NA	NA	NA	NA	NA
125	2015-08-17	17	8	2015	27	NA	0	3.9	7.6	5.44	76	7.8	0	0	320	12	28	NA	12.7	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
125	2015-08-31	31	8	2015	27	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	0	0	0	NA	NA	NA	NA	390	17	NA
125	2015-08-31	31	8	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
125	2015-08-31	31	8	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
147	2015-08-03	3	8	2015	27	3.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	NA	NA	NA	0	0	0	NA	NA	NA	NA	230	19	NA
147	2015-08-03	3	8	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
147	2015-08-03	3	8	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
147	2015-08-17	17	8	2015	27	2.8	0	1.5	8.1	5.46	111	10.4	0	0	360	4	26	8.2	16.9	NA	NA	0	0	0	NA	NA	NA	NA	210	18	NA
147	2015-08-17	17	8	2015	27	NA	0	1.6	8.1	5.47	121	11.3	0	0	360	5	25	7.9	16.9	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
147	2015-08-17	17	8	2015	27	NA	0	1.6	8.1	5.47	109	10.2	0	0	350	5	23	NA	16.7	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
147	2015-08-17	17	8	2015	27	NA	0	1.4	7.6	5.48	67	7	0	0	320	12	24	NA	12.1	NA	NA	20	20	0	NA	NA	NA	NA	NA	NA	NA
147	2015-08-17	17	8	2015	27	NA	1	2.5	7.5	5.5	61	6.4	17	10	340	17	30	NA	11.5	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
147	2015-08-31	31	8	2015	27	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.9	NA	NA	NA	0	0	0	NA	NA	NA	NA	370	13	NA
147	2015-08-31	31	8	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
147	2015-08-31	31	8	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
148	2015-08-18	18	8	2015	51	3.7	0	1.7	8.3	5.65	122	11.2	0	0	400	0	20	5.4	17.7	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
148	2015-08-18	18	8	2015	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.3	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
148	2015-08-18	18	8	2015	51	NA	0	1	7.6	5.5	72	7.5	0	0	310	14	23	NA	12.2	NA	NA	25	25	0	NA	NA	NA	NA	NA	NA	NA
148	2015-08-18	18	8	2015	51	NA	0	3.1	7.5	5.61	70	7.6	56	9	370	40	52	NA	9.8	NA	NA	50	50	0	NA	NA	NA	NA	NA	NA	NA
148	2015-09-01	1	9	2015	0	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.6	17.8	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
148	2015-09-01	1	9	2015	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.4	17.7	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
148	2015-09-01	1	9	2015	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	50	0	NA	NA	NA	NA	NA	NA	NA
149	2015-08-18	18	8	2015	33	4.6	0	0.88	8.2	5.56	95	8.8	0	0	340	0	18	3.7	17.3	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
149	2015-08-18	18	8	2015	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.7	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
149	2015-08-18	18	8	2015	33	NA	3	0.69	8	5.51	106	10.1	0	0	320	5	19	NA	15.9	NA	NA	15	15	0	NA	NA	NA	NA	NA	NA	NA
149	2015-08-18	18	8	2015	33	NA	1	1.8	7.6	5.5	76	8	0	0	320	15	26	NA	11.3	NA	NA	31	31	0	NA	NA	NA	NA	NA	NA	NA
149	2015-09-01	1	9	2015	33	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.2	17.7	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
149	2015-09-01	1	9	2015	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.2	17.7	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
149	2015-09-01	1	9	2015	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	31	0	NA	NA	NA	NA	NA	NA	NA
18	2015-09-15	15	9	2015	17	1.2	2	6.8	8	5.05	89	8.5	9	0	440	7	37	12	16	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
18	2015-09-15	15	9	2015	17	NA	1	7.1	8	5.05	88	8.4	10	0	430	8	35	12	16	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
18	2015-09-15	15	9	2015	17	NA	0	6.7	8	5.03	90	8.6	11	0	430	7	34	NA	16	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
18	2015-09-15	15	9	2015	17	NA	0	7.2	8	5.05	89	8.5	7	0	420	7	34	NA	16	NA	NA	16	16	0	NA	NA	NA	NA	NA	NA	NA
25	2015-09-15	15	9	2015	5	1.1	1	6.4	8	5.01	94	9	0	0	520	2	42	17	15.9	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
25	2015-09-15	15	9	2015	5	NA	1	6.5	8	5.02	94	9	0	0	520	2	43	16	15.9	NA	NA	4	4	0	NA	NA	NA	NA	NA	NA	NA
25	2015-08-24	24	8	2015	5	1.3	3	4.7	8	5.13	120	10.4	0	0	470	0	30	11	20.8	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
25	2015-08-24	24	8	2015	5	NA	1	12	7.6	5.2	84	7.5	0	0	440	6	44	11	19	NA	NA	4	4	0	NA	NA	NA	NA	NA	NA	NA
68	2015-09-17	17	9	2015	17	2.1	21	3.4	8.1	5.03	92	8.8	8	0	410	8	34	18	15.8	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
68	2015-09-17	17	9	2015	17	NA	3	3.4	8.1	5.04	94	9	9	0	420	7	39	17	15.8	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
68	2015-09-17	17	9	2015	17	NA	6	3.5	8.1	5.07	91	8.7	11	0	420	8	38	NA	15.8	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
68	2015-09-17	17	9	2015	17	NA	5	3.5	8.1	5.05	90	8.6	19	4	390	10	30	NA	15.8	NA	NA	16	16	0	NA	NA	NA	NA	NA	NA	NA
94	2015-09-16	16	9	2015	9	0.9	11	9.1	8.1	5.19	94	9.1	0	0	490	6	47	15	15.5	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
94	2015-09-16	16	9	2015	9	NA	11	9.3	8.1	5.2	93	9	0	0	470	7	42	15	15.5	NA	NA	4	4	0	NA	NA	NA	NA	NA	NA	NA
94	2015-09-16	16	9	2015	9	NA	35	15	8.1	5.2	92	8.9	0	0	490	8	48	NA	15.5	NA	NA	8	8	0	NA	NA	NA	NA	NA	NA	NA
87	2015-09-16	16	9	2015	3.5	0.7	12	14	8.1	4.93	89	8.7	0	0	670	3	67	28	15.2	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
87	2015-09-16	16	9	2015	3.5	NA	42	15	8.1	4.93	89	8.7	0	0	670	3	68	26	15.2	NA	NA	3	3	0	NA	NA	NA	NA	NA	NA	NA
110	2015-08-24	24	8	2015	12	1.8	0	4.7	8.5	5.32	139	12.6	0	0	530	0	32	16	20	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
110	2015-08-24	24	8	2015	12	NA	1	2.7	8.4	5.3	145	13	0	0	440	0	28	11	19.2	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
110	2015-08-24	24	8	2015	12	NA	0	4.1	7.6	5.36	63	6	17	0	380	51	69	NA	16.3	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
110	2015-09-15	15	9	2015	12	1.7	0	3.9	8.2	5.14	93	8.9	5	0	460	12	44	13	16.1	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
110	2015-09-15	15	9	2015	12	NA	3	3.7	8.2	5.13	94	9	0	0	430	13	43	14	16.1	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
110	2015-09-15	15	9	2015	12	NA	2	3.6	8.2	5.13	93	8.9	7	0	450	15	44	NA	16.1	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
191	2015-09-09	9	9	2015	3	NA	19	8.1	8.2	5.28	NA	11.2	0	0	510	5	47	17	15.5	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
191	2015-09-09	9	9	2015	3	NA	19	9.2	8.1	5.27	NA	10.4	0	0	530	5	47	NA	15.4	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
179	2015-08-05	5	8	2015	2.4	0.9	11	7.6	8.3	5.06	114	10.1	0	0	640	3	53	13	19.6	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
179	2015-08-05	5	8	2015	2.4	NA	11	9.4	8.2	5.06	120	10.7	0	0	700	5	50	NA	19.2	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
179	2015-08-12	12	8	2015	2.4	1	6	6	8.5	5.03	134	11.3	0	0	610	0	45	15	22.2	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
179	2015-08-12	12	8	2015	2.4	NA	NA	13	8	5.2	105	9.2	0	0	610	2	59	NA	20.2	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
179	2015-08-27	27	8	2015	2.4	NA	70	7.1	8.2	5.25	98	8.6	0	0	540	15	67	15	20.3	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
179	2015-08-27	27	8	2015	2.4	NA	47	7.3	8.2	5.26	99	8.7	5	0	540	16	66	NA	20.3	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
179	2015-09-09	9	9	2015	2.4	0.6	17	8.9	7.9	5.03	59	5.9	0	0	600	12	73	17	14.2	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
179	2015-09-09	9	9	2015	2.4	NA	20	9.6	7.9	5.03	79	7.8	0	0	570	12	67	NA	14.2	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
188	2015-09-09	9	9	2015	3	NA	28	7.2	8	4.8	NA	9.9	0	0	580	6	59	19	15.2	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
188	2015-09-09	9	9	2015	3	NA	31	7.5	8	4.78	NA	8	0	0	560	9	60	NA	15.5	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
188	2015-08-05	5	8	2015	3	0.8	40	7.6	8.1	4.67	114	10.4	0	0	640	2	59	24	18.4	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
188	2015-08-05	5	8	2015	3	NA	70	7.4	7.9	4.9	100	9.3	0	0	590	3	48	NA	17.6	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
166	2015-08-24	24	8	2015	49	3.3	0	1.8	8.6	4.87	138	12.4	0	0	420	0	14	8.2	19	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
166	2015-08-24	24	8	2015	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.4	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
166	2015-08-24	24	8	2015	49	NA	0	0.78	7.5	5.22	74	7.3	6	0	300	12	22	NA	14.2	NA	NA	25	25	0	NA	NA	NA	NA	NA	NA	NA
166	2015-08-24	24	8	2015	49	NA	0	2.3	7.3	5.55	44	5.2	140	20	480	110	140	NA	6.3	NA	NA	47	47	0	NA	NA	NA	NA	NA	NA	NA
111	2015-08-24	24	8	2015	13	2.8	0	2.4	8.6	5.1	138	12.4	0	0	430	0	24	9.5	19.1	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
111	2015-08-24	24	8	2015	13	NA	0	2.4	8.6	5.14	133	12	0	0	440	0	31	9.3	18.8	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
111	2015-08-24	24	8	2015	13	NA	0	2.3	8.3	5.19	116	10.6	6	0	380	5	24	NA	18.3	NA	NA	12	12	0	NA	NA	NA	NA	NA	NA	NA
113	2015-08-24	24	8	2015	7	1.3	0	6	8.5	5.24	139	12.2	0	0	590	0	31	18	20.2	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
113	2015-08-24	24	8	2015	7	NA	2	8.5	7.9	5.26	92	8.4	6	0	410	0	25	5.8	18.4	NA	NA	6	6	0	NA	NA	NA	NA	NA	NA	NA
181	2015-08-24	24	8	2015	15	3	0	1.8	8.6	5.02	135	12.1	0	0	400	0	21	8.2	19.2	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
181	2015-08-24	24	8	2015	15	NA	0	1.5	8.6	5.08	146	13.2	0	0	420	0	23	7.7	18.6	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
181	2015-08-24	24	8	2015	15	NA	2	1.9	7.9	5.2	80	7.5	6	0	360	8	25	NA	16.8	NA	NA	14	14	0	NA	NA	NA	NA	NA	NA	NA
4	2015-09-16	16	9	2015	2.5	0.4	7	17	7.9	2.41	93	9.2	7	140	910	4	69	64	15	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
4	2015-09-16	16	9	2015	2.5	NA	6	12	8	3	84	8.3	8	19	610	5	45	28	15.2	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
39	2015-08-31	31	8	2015	33	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.1	18	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
39	2015-08-31	31	8	2015	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.6	17.9	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
39	2015-08-31	31	8	2015	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	31	0	NA	NA	NA	NA	NA	NA	NA
39	2015-09-14	14	9	2015	33	2.9	0	1.3	8.1	5.13	94	8.9	0	0	370	4	23	8.7	16.4	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
39	2015-09-14	14	9	2015	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.2	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
39	2015-09-14	14	9	2015	33	NA	1	0.95	8.1	5.17	91	8.6	8	0	360	4	21	NA	16.4	NA	NA	15	15	0	NA	NA	NA	NA	NA	NA	NA
39	2015-09-14	14	9	2015	33	NA	0	1	8.1	5.16	89	8.4	10	0	350	5	21	NA	16.4	NA	NA	31	31	0	NA	NA	NA	NA	NA	NA	NA
57	2015-09-17	17	9	2015	32	NA	0	2.2	8	5.14	89	8.5	30	0	530	11	25	6.2	16.1	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
57	2015-09-17	17	9	2015	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.9	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
57	2015-09-17	17	9	2015	32	NA	1	2.7	8	5.17	90	8.6	24	0	380	11	25	NA	16.1	NA	NA	15	15	0	NA	NA	NA	NA	NA	NA	NA
57	2015-09-17	17	9	2015	32	NA	0	2.2	8	5.21	89	8.5	24	5	380	9	24	NA	16.1	NA	NA	31	31	0	NA	NA	NA	NA	NA	NA	NA
114	2015-09-14	14	9	2015	47	3.9	0	0.77	8.1	4.87	91	8.7	43	0	340	9	16	5.7	16.3	NA	NA	0	0	0	NA	NA	NA	NA	340	17	NA
114	2015-09-14	14	9	2015	47	NA	0	0.82	8.1	4.86	93	8.8	0	0	360	0	19	5.5	16.3	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
114	2015-09-14	14	9	2015	47	NA	0	0.73	8.1	4.87	91	8.7	0	0	330	2	18	NA	16.3	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
114	2015-09-14	14	9	2015	47	NA	0	1.2	8.1	4.97	87	8.3	8	0	330	5	18	NA	16.3	NA	NA	20	20	0	NA	NA	NA	NA	NA	NA	NA
114	2015-09-14	14	9	2015	47	NA	0	1.9	7.6	5.45	55	5.9	4	60	350	26	32	NA	10.5	NA	NA	30	30	0	NA	NA	NA	NA	NA	NA	NA
114	2015-09-14	14	9	2015	47	NA	0	2.2	7.6	5.51	56	6.2	0	68	360	29	38	NA	9.6	NA	NA	40	40	0	NA	NA	NA	NA	NA	NA	NA
114	2015-09-14	14	9	2015	47	NA	0	3.6	7.5	5.67	49	5.6	26	83	420	43	56	NA	8.2	NA	NA	46	46	0	NA	NA	NA	NA	NA	NA	NA
117	2015-09-17	17	9	2015	3.5	1.1	44	8.6	8	5.14	88	8.5	0	0	450	10	41	11	15.3	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
117	2015-09-17	17	9	2015	3.5	NA	30	9.6	7.9	5.18	87	8.4	7	0	450	12	41	11	15.3	NA	NA	3	3	0	NA	NA	NA	NA	NA	NA	NA
125	2015-09-14	14	9	2015	27	2.5	4	2.9	8.1	5.14	93	8.8	7	0	380	7	28	9.5	16.3	NA	NA	0	0	0	NA	NA	NA	NA	690	18	NA
125	2015-09-14	14	9	2015	27	NA	2	2.9	8.1	5.11	90	8.6	7	0	370	7	27	9	16.2	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
125	2015-09-14	14	9	2015	27	NA	2	2.8	8.1	5.14	90	8.6	8	0	370	8	29	NA	16.2	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
125	2015-09-14	14	9	2015	27	NA	4	3.1	8.1	5.17	89	8.5	8	0	390	8	36	NA	16.2	NA	NA	20	20	0	NA	NA	NA	NA	NA	NA	NA
125	2015-09-14	14	9	2015	27	NA	0	4.6	8.1	5.15	88	8.4	9	0	360	9	31	NA	16.2	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-14	14	9	2015	27	3.1	2	1.5	8.1	5.23	NA	8.7	11	0	370	5	23	7.2	16.4	NA	NA	0	0	0	NA	NA	NA	NA	400	18	NA
147	2015-09-14	14	9	2015	27	NA	0	1.3	8.1	5.27	NA	8.5	10	0	350	6	22	6.3	16.4	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-14	14	9	2015	27	NA	0	1.5	8.1	5.26	NA	8.6	9	0	340	6	20	NA	16.3	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-14	14	9	2015	27	NA	0	1.1	8.1	5.28	NA	8.8	8	0	330	5	19	NA	16.3	NA	NA	20	20	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-14	14	9	2015	27	NA	0	1.2	8.1	5.27	NA	8.5	7	0	350	5	22	NA	16.3	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
168	2015-09-17	17	9	2015	31	3	1	2.7	8	5.06	93	8.9	19	0	420	9	29	10	16	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
168	2015-09-17	17	9	2015	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.5	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
168	2015-09-17	17	9	2015	31	NA	3	2.9	8	5.07	88	8.4	18	0	380	9	27	NA	16	NA	NA	15	15	0	NA	NA	NA	NA	NA	NA	NA
168	2015-09-17	17	9	2015	31	NA	3	3.6	8	5.05	86	8.2	20	0	390	10	26	NA	16	NA	NA	30	30	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-22	22	9	2015	27	3.1	1	1.6	8	5.19	93	9	33	13	370	13	31	5.9	15.3	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-22	22	9	2015	27	NA	0	1.7	8	5.23	92	8.9	36	14	370	14	28	5.2	15.2	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-22	22	9	2015	27	NA	0	1.2	7.9	5.31	85	8.3	33	19	340	16	26	NA	14.9	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-22	22	9	2015	27	NA	1	1.3	7.7	5.47	74	7.7	21	47	340	24	30	NA	12.2	NA	NA	20	20	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-22	22	9	2015	27	NA	3	1.7	7.7	5.61	66	7.1	12	64	340	29	33	NA	10.5	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
57	2015-09-22	22	9	2015	32	2.9	3	1.7	8	5.19	96	9.3	31	15	370	14	32	NA	15.3	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
57	2015-09-22	22	9	2015	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
57	2015-09-22	22	9	2015	32	NA	0	1.6	7.8	5.35	81	8.1	30	31	330	20	27	NA	13.8	NA	NA	15	15	0	NA	NA	NA	NA	NA	NA	NA
57	2015-09-22	22	9	2015	32	NA	2	1.8	7.7	5.56	70	7.4	15	56	320	27	32	NA	11.1	NA	NA	31	31	0	NA	NA	NA	NA	NA	NA	NA
179	2015-09-16	16	9	2015	2.4	0.8	19	10	8	5.02	87	8.4	0	0	560	16	62	18	15.3	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
179	2015-09-16	16	9	2015	2.4	NA	19	11	8	5.03	86	8.3	0	0	550	12	61	NA	15.3	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
188	2015-09-09	9	9	2015	3	NA	28	7.2	8	4.8	102	9.9	0	0	580	6	59	19	15.2	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
188	2015-09-09	9	9	2015	3	NA	31	7.5	8	4.78	83	8	0	0	560	9	60	NA	15.5	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
123	2015-09-21	21	9	2015	27	4	5	1.5	8	5.31	96	9.3	13	13	380	12	30	9.1	15.1	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
123	2015-09-21	21	9	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.9	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
123	2015-09-21	21	9	2015	27	NA	7	1.2	7.8	5.56	80	7.8	21	35	350	19	27	NA	14.9	NA	NA	13	13	0	NA	NA	NA	NA	NA	NA	NA
123	2015-09-21	21	9	2015	27	NA	0	2	7.6	5.8	73	7.9	10	64	370	30	38	NA	10.2	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
148	2015-09-21	21	9	2015	51	3.7	11	1.4	8	5.46	97	9.5	22	14	390	12	27	5.1	14.8	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
148	2015-09-21	21	9	2015	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.7	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
148	2015-09-21	21	9	2015	51	NA	1	1.1	7.6	5.81	70	7.6	0	54	340	24	30	NA	9.9	NA	NA	25	25	0	NA	NA	NA	NA	NA	NA	NA
148	2015-09-21	21	9	2015	51	NA	0	3.4	7.5	6.7	53	6.2	24	84	400	46	55	NA	6.6	NA	NA	50	50	0	NA	NA	NA	NA	NA	NA	NA
149	2015-09-21	21	9	2015	33	3.5	2	1.5	7.9	5.42	91	8.8	24	13	400	12	27	6.2	15.2	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
149	2015-09-21	21	9	2015	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.4	NA	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
149	2015-09-21	21	9	2015	33	NA	1	1	7.9	5.52	88	8.6	23	13	360	10	21	NA	14.9	NA	NA	15	15	0	NA	NA	NA	NA	NA	NA	NA
149	2015-09-21	21	9	2015	33	NA	1	2.1	7.6	5.96	66	7.5	0	71	370	31	37	NA	8	NA	NA	31	31	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-28	28	9	2015	27	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.8	14.4	NA	NA	0	0	0	NA	NA	NA	NA	300	18	NA
147	2015-09-28	28	9	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	14.4	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
147	2015-09-28	28	9	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
125	2015-09-28	28	9	2015	27	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.4	14.5	NA	NA	0	0	0	NA	NA	NA	NA	230	18	NA
125	2015-09-28	28	9	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.1	14.5	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
125	2015-09-28	28	9	2015	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
